PPSORT,AGEIMM,BedRm,CMA,CONDO,COW,DIST,GENSTAT,HHSIZE,IMMCAT5,MODE,MTNEn,MTNFr,NAICS,NOC16,NOCS,PKIDS,POWST,PR,PRIHM,PWDUR,PWLEAVE,ROOMS,Sex,SHELCO,Subsidy,Tenur,VisMin,Wages,WKSWRK,aboriginal,age,STEM,YrEd,PrMinWage_V,PrMinWage_Vstat,PartTime,Married
491177,0,3,999,0,1,7,4,3,1,5,1,0,7,20,7,1,5,59,0,22,14,9,0,1300,0,2,0,6000,24.5,1,22,0,9,10.45,10.45,1,0
535300,0,2,462,0,1,2,4,3,1,7,0,1,15,15,5,1,4,24,1,22,7,4,0,800,0,2,0,23000,44,0,22,0,14,10.75,10.75,1,0
714736,0,1,462,1,1,7,1,2,3,6,0,0,13,23,7,0,4,24,1,37,7,3,0,700,0,2,1,3000,14.5,0,47,0,12,10.75,10.75,0,1
136073,0,2,532,0,1,2,4,2,1,2,1,0,7,12,4,1,5,35,1,22,8,3,0,900,0,2,0,36000,50.5,0,42,0,14,11.25,11.25,0,0
398053,0,1,541,0,1,2,4,2,1,2,1,0,5,10,3,0,4,35,0,7,6,4,1,1700,0,2,0,60000,50.5,0,27,1,14,11.25,11.25,0,1
615185,0,4,999,0,1,17,4,3,1,2,1,0,17,23,7,1,5,35,1,52,7,8,0,2592,0,2,0,4000,5,0,17,0,9,11.25,11.25,1,0
910761,0,2,933,0,1,12,4,3,1,2,1,0,14,11,4,1,5,59,0,37,7,4,0,1000,0,2,0,31000,34.5,0,27,0,17,10.45,10.45,1,1
61045,6,2,462,0,1,7,1,3,21,2,0,0,14,8,2,1,4,24,0,37,7,4,0,1000,0,2,1,7000,14.5,0,32,0,14,10.75,10.75,0,1
791854,0,3,999,0,1,2,4,2,1,2,0,1,15,23,7,0,4,24,0,37,6,5,1,1000,0,2,0,21000,24.5,0,57,0,13,10.75,10.75,0,1
89176,0,2,999,0,1,12,4,2,1,2,1,0,13,14,5,1,5,12,1,22,8,4,0,800,0,2,0,38000,50.5,0,52,0,14,10.7,10.7,0,0
539217,2,3,933,0,1,17,1,7,23,2,0,0,10,88,88,1,5,59,0,37,9,4,0,1500,0,2,1,41000,50.5,0,32,0,0,10.45,10.45,0,0
22291,0,3,999,0,1,35,4,7,1,5,0,0,7,88,88,1,5,46,0,7,8,6,0,600,1,2,0,1,50.5,1,32,0,9,11,11,0,1
326472,0,4,537,0,1,27,4,4,1,5,1,0,6,23,7,1,6,35,1,52,7,7,0,1700,0,2,0,19000,50.5,0,27,0,9,11.25,11.25,0,1
444356,3,1,933,0,1,2,1,3,21,1,0,0,4,23,7,1,4,59,0,7,8,3,1,900,0,2,1,21000,50.5,0,22,0,12,10.45,10.45,0,0
44081,0,4,999,0,1,2,3,5,1,2,1,0,6,7,2,1,4,48,0,7,8,9,0,1700,0,2,0,47000,44,0,32,0,13,11.2,11.2,0,1
73822,6,1,462,0,1,22,1,3,21,2,0,0,5,29,10,1,4,24,0,52,14,3,1,800,0,2,0,30000,50.5,0,37,0,13,10.75,10.75,0,1
279314,0,2,505,0,1,12,4,2,1,2,0,1,13,28,9,0,6,24,0,22,6,4,1,700,0,2,0,13000,24.5,0,27,0,9,10.75,10.75,0,1
38048,0,3,999,0,1,12,4,4,1,2,0,1,7,22,7,1,5,24,0,7,6,5,0,500,0,2,0,19000,50.5,0,22,0,12,10.75,10.75,0,0
376469,0,3,535,0,1,12,4,2,1,2,1,0,6,6,2,1,4,35,1,37,7,5,0,1300,0,2,0,63000,50.5,0,57,0,9,11.25,11.25,0,0
889104,0,3,535,0,1,22,4,2,1,2,1,0,4,26,8,0,5,35,1,52,5,6,1,1500,1,2,0,30000,50.5,0,57,0,12,11.25,11.25,0,1
260697,0,2,505,1,1,2,3,2,1,1,1,0,15,11,4,0,4,35,1,37,6,3,0,1600,0,2,0,78000,50.5,0,27,0,16,11.25,11.25,0,1
158336,0,1,505,0,1,2,4,2,1,2,1,0,15,14,5,0,4,35,1,7,7,3,0,1100,0,2,0,41000,50.5,0,32,0,14,11.25,11.25,0,1
196823,3,1,535,0,1,17,1,2,22,2,0,0,8,27,8,1,4,35,0,37,8,2,1,1000,0,2,1,4000,24.5,0,22,1,14,11.25,11.25,0,0
292298,8,1,535,0,1,2,1,2,21,7,0,0,14,2,1,0,4,35,1,37,8,3,1,1500,0,2,0,22000,50.5,0,47,0,18,11.25,11.25,0,1
750506,0,3,999,0,1,2,4,2,1,2,1,0,13,21,7,0,5,10,1,7,9,5,1,1200,0,2,0,4000,14.5,0,32,0,12,10.5,10.5,0,1
99287,0,3,462,0,1,7,4,4,1,2,0,1,14,13,5,1,6,24,0,22,8,5,0,300,0,2,0,13000,24.5,0,32,0,13,10.75,10.75,0,1
193814,0,2,999,0,1,12,3,2,1,2,1,0,8,25,8,0,5,35,0,22,6,3,1,1200,0,2,1,34000,44,0,17,0,12,11.25,11.25,0,1
712879,0,3,535,0,1,2,4,4,1,6,1,0,14,6,2,1,4,35,1,22,8,5,0,1600,0,2,0,57000,44,1,57,0,0,11.25,11.25,0,0
829466,0,1,602,0,1,2,4,2,1,2,1,0,5,24,8,0,4,46,0,37,7,3,1,1100,0,2,0,50000,50.5,0,47,0,12,11,11,0,1
754136,0,2,999,0,1,12,4,2,1,5,1,0,9,10,3,0,5,12,1,7,9,4,1,800,0,2,0,37000,50.5,0,22,0,12,10.7,10.7,0,1
666728,0,2,825,1,1,2,1,4,3,5,0,0,4,88,88,1,4,48,0,7,7,4,1,1400,0,2,1,15000,34.5,0,22,0,13,11.2,11.2,0,0
490127,0,2,599,0,1,2,4,3,1,5,1,0,15,8,2,1,4,35,1,7,9,5,0,1300,0,2,0,16000,34.5,0,27,0,12,11.25,11.25,0,1
23864,10,2,535,0,1,2,1,2,21,6,1,0,88,88,88,1,4,35,1,37,9,3,1,1200,0,2,1,23000,44,0,57,1,14,11.25,11.25,1,0
860869,0,2,999,0,1,2,3,2,1,2,1,0,19,16,5,0,4,35,1,7,7,4,1,700,0,2,0,67000,50.5,0,32,0,12,11.25,11.25,0,1
723786,0,2,835,0,1,12,4,4,1,2,1,0,13,10,3,1,4,48,1,37,6,4,1,1700,0,2,0,62000,44,0,37,1,14,11.2,11.2,0,1
382028,7,5,555,0,1,2,1,4,21,2,0,0,15,11,4,1,4,35,1,7,6,6,1,1100,0,2,1,93000,50.5,0,37,0,16,11.25,11.25,0,1
668507,1,2,999,0,1,2,1,3,2,2,1,0,19,9,3,1,4,59,1,7,7,5,0,1300,0,2,0,86000,50.5,0,47,1,18,10.45,10.45,0,1
346694,0,3,421,0,1,7,4,2,1,2,0,1,7,19,7,0,4,24,1,22,6,5,1,900,0,2,0,24000,44,0,67,0,9,10.75,10.75,1,1
609927,0,3,499,0,1,2,4,2,1,2,0,1,7,88,88,1,4,24,0,7,6,5,1,800,0,2,0,17000,50.5,0,22,0,12,10.75,10.75,1,0
846075,0,2,535,0,1,2,2,4,1,2,1,0,13,26,8,1,4,35,1,22,8,5,0,1300,0,2,0,19000,50.5,0,32,0,9,11.25,11.25,1,1
652540,0,5,999,0,1,2,4,5,1,2,0,0,15,15,5,1,5,46,0,7,8,7,1,700,0,2,0,17000,50.5,1,22,0,12,11,11,0,0
106662,0,1,935,0,1,2,4,2,1,2,1,0,17,88,88,0,4,59,0,7,9,3,1,1000,0,2,0,13000,24.5,0,22,0,16,10.45,10.45,1,1
335820,0,2,421,0,1,2,4,2,1,2,0,1,17,21,7,1,4,24,1,7,9,4,0,900,0,2,0,14000,50.5,0,32,0,13,10.75,10.75,1,0
217789,0,4,535,1,1,2,3,6,1,2,1,0,5,27,8,1,4,35,1,7,9,8,1,1600,0,2,0,59000,50.5,0,27,0,9,11.25,11.25,0,1
71665,0,2,535,1,1,2,4,2,1,7,1,0,18,2,1,0,4,35,0,37,8,3,1,2400,0,2,0,55000,50.5,0,32,0,16,11.25,11.25,0,1
382720,0,5,933,0,1,35,4,4,1,2,1,0,5,4,1,1,5,59,1,70,8,8,0,2300,0,2,0,68000,50.5,0,42,0,9,10.45,10.45,0,1
28264,0,3,462,0,1,22,4,2,1,2,0,1,7,20,7,0,6,24,1,37,9,5,0,900,0,2,0,15000,24.5,0,27,1,18,10.75,10.75,1,1
518379,9,1,462,1,1,17,1,4,21,5,0,0,5,30,10,1,6,24,1,37,6,3,1,1000,0,2,1,6000,14.5,0,42,0,9,10.75,10.75,0,1
260818,0,1,535,0,1,2,2,2,1,6,1,0,7,7,2,0,4,35,1,22,8,2,1,700,0,2,0,39000,24.5,0,47,0,13,11.25,11.25,0,1
528664,3,3,535,0,1,7,1,4,21,6,1,0,16,23,7,1,4,35,0,37,14,5,1,2000,0,2,1,6000,34.5,0,17,0,12,11.25,11.25,1,0
600119,0,3,999,0,1,2,4,3,1,5,1,0,12,10,3,1,4,35,1,7,8,6,1,1100,0,2,0,13000,50.5,0,27,1,14,11.25,11.25,0,1
757103,5,2,535,0,1,27,1,4,22,2,0,0,17,23,7,1,6,35,0,52,6,3,1,1000,0,2,1,76000,50.5,0,47,0,16,11.25,11.25,0,1
348956,0,2,462,0,1,2,1,2,3,2,0,1,17,20,7,0,4,24,1,7,9,4,0,1100,0,2,1,3000,14.5,0,22,0,14,10.75,10.75,1,1
713557,1,1,535,0,1,2,1,2,2,6,1,0,12,6,2,0,4,35,1,37,8,4,0,1400,0,2,0,26000,50.5,0,52,0,14,11.25,11.25,1,1
469016,0,2,537,0,1,7,1,4,22,2,0,0,6,25,8,1,4,35,1,7,6,3,1,1000,0,2,0,52000,44,0,52,0,13,11.25,11.25,0,1
516732,0,3,933,0,1,2,4,4,1,2,1,0,14,6,2,1,4,59,1,7,7,7,0,2900,0,2,0,44000,44,0,42,0,12,10.45,10.45,0,1
849839,0,3,933,1,1,7,2,3,1,2,1,0,14,15,5,1,5,59,0,22,9,6,1,4156,0,2,0,27000,44,0,27,0,16,10.45,10.45,0,0
916657,8,3,462,0,1,2,1,5,21,6,0,0,15,23,7,1,4,24,0,52,8,5,0,1000,0,2,1,17000,50.5,0,37,0,9,10.75,10.75,1,1
211173,0,2,999,0,1,2,4,2,1,6,0,1,17,23,7,0,4,24,0,7,7,4,0,500,1,2,0,6000,50.5,0,57,0,9,10.75,10.75,1,1
561005,0,4,602,0,1,12,4,6,1,2,1,0,8,88,88,1,4,46,0,37,6,9,0,1000,0,2,0,60000,50.5,0,37,0,12,11,11,0,1
173663,6,5,999,0,1,2,1,6,21,1,0,0,7,22,7,1,4,48,0,22,8,6,0,1800,0,2,1,3000,5,0,27,0,12,11.2,11.2,0,0
348388,8,2,505,0,1,7,1,2,21,2,0,0,17,21,7,0,4,35,1,7,14,3,0,1600,0,2,1,22000,50.5,0,42,0,12,11.25,11.25,1,1
474837,0,4,462,0,1,7,1,5,3,2,0,1,15,11,4,1,5,24,1,37,8,7,1,2658,0,2,0,58000,44,0,52,0,18,10.75,10.75,0,1
13743,0,3,999,0,1,22,4,3,1,2,0,1,12,10,3,1,6,24,0,22,7,6,1,300,0,2,0,35000,50.5,0,42,0,14,10.75,10.75,0,0
189136,0,3,505,0,1,7,4,2,1,2,0,1,5,7,2,0,4,35,1,22,14,6,1,400,0,2,0,46000,50.5,0,57,0,12,11.25,11.25,0,1
495251,5,3,933,0,1,7,1,5,21,2,1,0,7,23,7,1,5,59,1,37,8,4,1,900,0,2,1,47000,44,0,32,0,14,10.45,10.45,0,1
261517,0,3,577,0,1,2,4,2,1,2,1,0,17,19,7,1,4,35,0,7,14,6,1,300,1,2,0,12000,14.5,0,17,0,12,11.25,11.25,1,0
738263,10,2,535,0,1,7,1,5,21,2,1,0,7,26,8,1,6,35,0,70,6,4,1,1000,0,2,1,38000,50.5,0,47,0,12,11.25,11.25,0,1
12733,0,2,999,0,1,35,4,2,1,2,1,0,18,25,8,0,5,48,1,37,7,6,1,2000,0,2,0,82000,50.5,0,32,0,13,11.2,11.2,0,1
284446,4,4,535,0,1,35,1,2,22,6,1,0,4,8,2,1,7,35,0,37,8,6,0,800,0,2,1,69000,50.5,0,32,0,16,11.25,11.25,0,0
338237,1,5,933,0,1,7,1,2,2,2,0,0,8,25,8,0,5,59,1,22,6,9,1,1900,0,2,0,150000,50.5,0,62,0,12,10.45,10.45,0,1
661663,8,3,535,1,1,2,1,4,21,7,0,0,14,16,5,1,4,35,0,22,9,6,0,1300,0,2,1,2000,44,0,47,0,13,11.25,11.25,1,1
542985,0,3,421,0,1,7,4,2,1,2,0,1,15,9,3,0,4,24,1,22,8,5,1,1300,0,2,0,75000,50.5,0,52,1,16,10.75,10.75,0,1
904224,0,2,999,0,1,2,4,3,1,2,0,1,4,27,8,1,4,24,1,7,6,4,1,600,0,2,0,78000,50.5,0,27,0,13,10.75,10.75,0,1
230668,0,2,535,0,1,7,1,3,3,2,1,0,18,25,8,1,4,35,0,37,7,5,1,1300,0,2,1,3000,5,0,42,0,9,11.25,11.25,0,1
187654,0,1,537,0,1,27,3,2,1,2,1,0,6,7,2,0,6,35,0,37,7,4,0,1100,0,2,0,66000,50.5,0,32,0,16,11.25,11.25,0,1
652998,0,4,535,0,1,7,4,5,1,2,1,0,7,20,7,1,5,35,0,7,9,11,0,2800,0,2,0,13000,44,0,52,0,12,11.25,11.25,1,1
324734,0,3,999,0,1,17,1,6,21,2,0,0,1,88,88,1,5,46,1,7,7,5,1,800,0,2,0,46000,44,0,32,0,9,11,11,0,1
138609,0,1,577,1,1,7,3,2,1,2,1,0,14,10,3,0,4,35,1,7,8,3,1,1200,0,2,0,50000,50.5,0,27,1,14,11.25,11.25,0,1
469690,0,3,999,1,6,35,4,3,1,2,1,0,1,7,2,1,5,59,1,7,8,6,0,1000,0,2,0,57000,50.5,0,42,0,9,10.45,10.45,0,1
553392,0,1,825,0,1,12,4,2,1,2,1,0,13,10,3,0,5,48,1,22,5,3,1,1700,0,2,0,12000,14.5,0,27,0,16,11.2,11.2,0,1
832450,0,4,999,0,1,17,4,3,1,2,0,1,17,21,7,1,6,24,0,22,8,7,0,800,0,2,0,19000,50.5,0,27,0,13,10.75,10.75,1,1
489909,0,3,541,1,1,2,4,4,1,2,1,0,5,88,88,1,4,35,1,37,5,6,0,1500,0,2,0,55000,50.5,0,27,0,13,11.25,11.25,0,0
660060,0,3,999,0,1,12,4,3,1,2,1,0,17,19,7,1,6,35,0,22,9,9,0,1700,0,2,0,170000,50.5,0,42,0,12,11.25,11.25,1,1
884949,0,3,999,0,1,35,4,3,1,5,0,1,15,23,7,1,6,24,0,37,14,5,0,700,0,2,0,2000,5,0,17,0,12,10.75,10.75,1,0
846089,0,3,462,1,1,12,4,2,1,6,0,1,18,23,7,0,4,24,0,52,7,5,0,1700,0,2,0,19000,50.5,0,62,0,12,10.75,10.75,1,1
327816,6,2,535,0,1,7,1,4,23,6,0,0,10,5,2,1,4,35,1,37,7,3,0,1400,0,2,0,46000,50.5,0,47,0,16,11.25,11.25,0,1
591998,0,2,421,1,1,7,4,2,1,2,0,1,17,27,8,0,4,24,0,22,14,4,1,1100,0,2,0,8000,44,0,27,0,16,10.75,10.75,1,1
10715,0,3,999,0,1,2,4,4,1,6,0,1,17,23,7,1,4,24,0,7,7,5,1,900,1,2,0,3000,14.5,0,22,0,12,10.75,10.75,0,0
298113,0,4,462,0,6,2,4,3,1,2,0,1,5,4,1,1,4,24,1,7,9,7,0,1800,0,2,0,28000,50.5,0,52,0,15,10.75,10.75,0,1
346542,0,3,535,0,1,12,3,3,1,6,1,0,12,17,6,1,4,35,0,70,9,5,0,1500,0,2,0,17000,50.5,0,27,0,14,11.25,11.25,0,0
234838,0,3,999,0,1,17,4,3,1,2,1,0,4,24,8,1,5,48,1,22,6,6,1,1000,0,2,0,37000,50.5,0,37,0,12,11.2,11.2,0,1
871357,0,1,535,0,1,2,4,2,1,2,1,0,7,22,7,0,4,35,0,7,7,3,1,1100,0,2,0,17000,50.5,1,17,0,12,11.25,11.25,1,1
479638,0,1,825,0,1,2,4,2,1,5,1,0,16,21,7,0,4,48,0,37,8,4,0,1200,0,2,0,33000,50.5,0,27,0,16,11.2,11.2,0,1
221827,0,1,535,0,1,7,4,2,1,6,1,0,7,20,7,0,4,35,0,37,9,3,0,1100,0,2,0,5000,24.5,1,22,0,14,11.25,11.25,1,1
581815,0,3,541,0,1,2,3,4,1,6,1,0,17,21,7,1,4,35,1,52,7,5,0,1200,0,2,0,4000,24.5,0,22,0,12,11.25,11.25,1,0
732875,7,1,559,0,1,2,1,3,21,2,1,0,5,88,88,1,4,35,1,7,6,2,1,900,0,2,1,100000,50.5,0,32,1,16,11.25,11.25,0,1
743853,0,2,602,0,1,17,4,2,1,2,0,1,6,27,8,0,6,46,0,37,7,4,1,1200,0,2,0,10000,34.5,1,67,0,9,11,11,1,1
699429,0,1,205,0,1,2,4,2,1,6,1,0,10,18,7,0,4,12,1,22,9,2,0,1100,0,2,0,27000,50.5,0,22,0,16,10.7,10.7,0,1
685449,0,3,462,0,1,2,4,2,1,2,0,1,18,25,8,0,4,24,1,7,7,5,1,1000,0,2,0,45000,50.5,0,27,0,13,10.75,10.75,0,1
839801,4,3,535,0,1,12,1,5,2,2,0,0,12,5,2,1,6,35,1,37,9,5,0,1700,0,2,1,42000,50.5,0,57,0,14,11.25,11.25,0,1
785341,0,3,999,0,1,2,4,3,1,2,1,0,17,21,7,1,4,10,0,7,9,8,0,1000,0,2,0,15000,5,0,22,0,14,10.5,10.5,1,1
412701,0,3,532,0,1,22,4,2,1,2,1,0,3,29,10,0,5,35,1,37,7,7,1,1900,0,2,0,120000,50.5,0,32,1,18,11.25,11.25,0,1
447455,0,2,988,0,1,2,4,2,1,6,1,0,7,22,7,1,4,59,0,37,9,5,0,900,0,2,0,9000,44,0,22,0,9,10.45,10.45,1,0
284190,0,2,999,1,1,7,4,2,1,2,0,1,17,19,7,0,5,24,1,7,9,5,1,700,0,2,0,30000,50.5,1,27,0,12,10.75,10.75,0,1
858208,0,3,999,0,1,2,4,6,1,7,1,0,17,23,7,1,4,48,0,7,14,7,1,2300,0,2,0,11000,50.5,0,17,0,9,11.2,11.2,1,0
594179,0,2,602,0,1,12,4,2,1,2,1,0,15,21,7,0,4,46,0,22,7,7,0,1100,0,2,0,36000,50.5,0,67,0,14,11,11,0,1
357444,0,1,462,0,1,12,4,2,1,2,0,1,12,9,3,0,4,24,1,70,8,3,1,1000,0,2,0,78000,44,0,47,1,14,10.75,10.75,0,1
710882,0,2,999,0,1,2,4,2,1,2,1,0,5,24,8,0,4,35,1,7,5,5,1,400,0,2,0,73000,50.5,1,57,0,13,11.25,11.25,0,1
23204,0,2,462,0,1,2,2,2,1,2,1,0,19,8,2,0,4,24,1,7,8,4,0,700,0,2,0,31000,5,0,42,0,12,10.75,10.75,0,1
887624,0,2,999,0,1,35,4,4,1,2,0,1,18,24,8,1,6,24,1,70,6,4,1,200,0,2,0,41000,50.5,0,37,0,13,10.75,10.75,0,1
773319,8,3,421,0,1,2,1,5,23,2,0,0,7,88,88,1,4,24,1,22,7,5,1,400,1,2,1,15000,50.5,0,42,0,9,10.75,10.75,1,1
536287,9,4,535,0,1,7,1,4,22,2,0,0,7,23,7,1,6,35,1,22,14,8,1,2000,0,2,1,43000,44,0,47,0,14,11.25,11.25,0,1
240964,0,4,999,0,1,2,4,3,1,7,1,0,17,19,7,1,4,59,0,70,14,6,1,1200,0,2,0,37000,44,1,32,0,9,10.45,10.45,0,1
563,0,4,999,0,1,35,4,5,1,2,1,0,18,25,8,1,4,59,0,7,7,6,1,700,0,2,0,24000,50.5,0,27,0,12,10.45,10.45,0,1
785577,0,2,462,1,1,12,1,2,1,6,0,1,14,13,5,0,6,24,0,37,6,4,0,1600,0,2,1,47000,34.5,0,27,0,16,10.75,10.75,0,1
908413,0,3,999,0,1,2,4,2,1,5,1,0,17,21,7,0,4,35,0,7,14,6,0,300,0,2,0,5000,24.5,0,22,0,14,11.25,11.25,1,1
647174,0,3,935,0,1,2,3,3,1,7,1,0,17,19,7,1,4,59,0,7,6,7,0,1300,0,2,0,21000,50.5,0,22,0,12,10.45,10.45,0,0
766255,8,2,462,0,1,2,1,5,21,2,0,0,7,2,1,1,4,24,0,22,6,4,0,800,0,2,1,10000,50.5,0,42,1,16,10.75,10.75,0,1
569239,0,2,577,0,1,35,1,2,3,2,0,0,5,9,3,0,6,35,0,52,7,4,1,1400,0,2,1,37000,50.5,0,27,1,0,11.25,11.25,0,1
764230,0,1,935,0,1,7,4,2,1,6,1,0,14,5,2,0,5,59,0,22,8,6,0,1500,0,2,0,45000,50.5,0,42,0,16,10.45,10.45,0,1
566948,0,3,999,0,1,7,4,2,1,2,1,0,17,23,7,0,6,35,0,7,5,5,0,800,0,2,0,23000,50.5,0,32,0,14,11.25,11.25,0,1
668833,0,3,999,0,1,2,4,3,1,4,0,1,5,30,10,1,4,24,0,22,7,5,1,700,0,2,0,22000,50.5,0,22,0,12,10.75,10.75,0,0
262686,0,2,999,0,1,17,4,2,1,2,0,1,5,29,10,0,5,24,0,22,7,4,0,700,0,2,0,19000,50.5,0,57,0,14,10.75,10.75,1,1
782196,7,0,535,0,1,2,1,4,21,2,0,0,18,19,7,1,4,35,0,7,9,1,0,700,0,2,1,3000,5,0,37,0,13,11.25,11.25,0,1
678633,0,2,935,0,1,2,4,3,1,6,1,0,17,23,7,1,4,59,0,7,9,4,0,900,1,2,0,13000,44,0,17,0,9,10.45,10.45,1,0
667724,7,1,462,0,1,2,1,4,21,6,0,0,18,16,5,1,4,24,0,37,7,2,0,800,0,2,1,28000,50.5,0,37,0,9,10.75,10.75,0,1
873131,8,3,535,1,1,7,1,4,21,6,1,0,12,17,6,1,4,35,1,70,8,4,1,1900,0,2,1,110000,50.5,0,42,0,16,11.25,11.25,0,1
820191,0,2,999,0,1,7,4,3,1,2,1,0,16,23,7,0,5,35,1,22,14,3,1,1100,0,2,0,35000,50.5,0,37,0,9,11.25,11.25,0,1
88760,0,3,999,0,1,35,4,3,1,2,0,1,5,10,3,1,6,24,1,52,6,4,1,400,0,2,0,44000,50.5,0,52,1,14,10.75,10.75,0,1
672686,0,4,933,0,1,12,4,4,1,6,1,0,7,1,1,1,5,59,1,52,9,10,1,2100,0,2,0,130000,14.5,0,52,0,9,10.45,10.45,0,1
311267,1,0,535,1,1,7,1,3,23,6,1,0,17,23,7,1,6,35,0,37,9,1,1,1300,0,2,1,20000,44,0,22,0,12,11.25,11.25,0,0
434872,0,4,835,0,1,2,4,3,1,2,1,0,7,26,8,1,4,48,0,7,7,7,1,1400,1,2,0,17000,50.5,0,22,0,15,11.2,11.2,1,0
63341,0,2,462,0,1,35,4,2,1,2,0,1,15,11,4,0,6,24,1,37,6,4,0,800,0,2,0,64000,50.5,0,27,0,16,10.75,10.75,0,1
145919,8,3,535,0,1,7,1,5,22,2,1,0,15,12,4,1,4,35,1,37,6,4,0,1500,0,2,1,13000,34.5,0,42,0,14,11.25,11.25,1,1
679598,0,2,505,1,1,12,4,2,1,2,1,0,10,18,7,0,4,35,1,22,8,4,0,1100,0,2,0,27000,34.5,0,27,0,16,11.25,11.25,1,1
487877,0,2,499,0,1,35,4,2,1,2,1,0,7,1,1,0,6,24,1,52,8,4,0,700,0,2,0,23000,44,0,42,0,15,10.75,10.75,0,1
24376,0,2,505,0,1,2,4,2,1,7,0,1,17,19,7,0,4,24,0,22,6,4,1,800,0,2,0,36000,50.5,0,27,0,13,10.75,10.75,0,1
472287,0,1,935,0,1,7,4,2,1,2,1,0,13,26,8,0,5,59,0,22,8,3,1,700,0,2,0,26000,50.5,0,22,0,12,10.45,10.45,0,1
499050,0,2,537,0,1,7,2,3,1,2,1,0,5,29,10,1,4,35,0,22,5,4,1,800,0,2,0,2000,14.5,0,17,0,12,11.25,11.25,1,0
591925,0,3,999,0,1,27,4,4,1,2,0,1,7,17,6,1,6,24,0,22,8,8,0,900,0,2,0,6000,50.5,0,42,0,13,10.75,10.75,1,1
504711,0,2,933,0,1,17,4,2,1,2,1,0,8,5,2,0,4,59,1,22,6,5,0,700,0,2,0,30000,50.5,0,22,0,12,10.45,10.45,0,1
449238,7,2,933,1,1,2,1,2,22,7,0,0,12,9,3,0,4,59,0,22,7,3,1,2500,0,2,0,110000,50.5,0,37,0,17,10.45,10.45,0,1
18050,4,3,555,1,1,7,1,4,21,5,0,0,88,21,7,1,4,35,0,22,8,5,1,500,1,2,0,18000,50.5,0,22,0,12,11.25,11.25,0,0
768287,9,2,555,0,1,22,1,2,22,2,1,0,17,23,7,0,5,35,0,37,6,7,0,900,0,2,0,13000,44,0,52,0,14,11.25,11.25,0,1
36823,5,1,535,0,1,2,1,3,23,6,0,0,13,23,7,1,4,35,0,37,7,2,0,1200,0,2,1,3000,5,0,27,0,12,11.25,11.25,0,1
669136,0,2,421,0,1,2,4,2,1,7,0,1,19,9,3,0,4,24,1,22,8,4,0,1000,0,2,0,59000,50.5,0,32,1,16,10.75,10.75,0,1
478903,0,2,999,0,1,2,4,2,1,6,1,0,17,23,7,1,4,35,1,70,7,5,0,400,1,2,0,17000,50.5,0,47,0,12,11.25,11.25,0,0
237163,0,3,999,0,1,27,4,3,1,5,1,0,15,8,2,1,4,35,1,37,7,5,0,1000,0,2,0,14000,24.5,0,22,0,14,11.25,11.25,1,1
602308,1,4,462,0,1,7,1,5,23,6,0,1,7,22,7,1,4,24,0,37,9,7,1,200,0,2,0,1,5,0,17,0,12,10.75,10.75,1,0
430183,0,2,999,1,1,35,4,3,1,2,1,0,7,3,1,1,6,48,0,22,8,5,0,1500,0,2,0,11000,14.5,0,32,0,12,11.2,11.2,0,1
37953,0,3,999,0,1,12,4,3,1,2,0,1,11,6,2,1,6,24,1,22,8,7,0,1000,0,2,0,36000,50.5,0,32,0,13,10.75,10.75,0,0
901808,0,2,541,0,1,2,4,2,1,2,1,0,7,20,7,0,4,35,0,22,8,3,1,1900,0,2,0,12000,24.5,0,62,0,16,11.25,11.25,1,1
450932,10,1,933,1,1,2,1,4,21,2,0,0,18,14,5,1,4,59,1,7,8,2,1,1300,1,2,1,22000,50.5,0,47,0,18,10.45,10.45,0,1
705400,0,4,421,0,1,12,4,3,1,2,0,1,19,5,2,1,6,24,1,37,7,10,0,1200,0,2,0,37000,50.5,0,32,0,13,10.75,10.75,0,0
249514,8,2,999,0,1,2,1,4,21,2,0,0,5,25,8,1,4,48,1,22,6,4,1,1100,0,2,1,96000,50.5,0,42,0,12,11.2,11.2,0,1
128394,0,2,577,0,1,7,4,3,1,2,1,0,5,30,10,1,4,35,1,22,14,9,1,1200,0,2,0,46000,50.5,0,47,0,13,11.25,11.25,0,0
592525,6,2,535,0,1,2,1,3,22,6,1,0,15,12,4,1,4,35,0,70,6,4,0,1400,0,2,1,38000,50.5,0,37,0,14,11.25,11.25,0,1
185210,0,3,462,0,1,12,4,2,1,6,0,1,15,15,5,1,4,24,1,37,6,9,0,700,0,2,0,18000,24.5,0,32,0,14,10.75,10.75,0,0
359890,0,2,999,0,1,2,4,2,1,5,0,1,15,12,4,0,4,24,0,7,7,5,0,700,0,2,0,2000,24.5,0,37,0,13,10.75,10.75,1,1
53195,0,1,999,0,1,2,4,2,1,7,1,0,17,19,7,0,4,35,0,7,7,3,1,900,0,2,0,21000,50.5,0,22,0,9,11.25,11.25,0,1
94957,0,1,505,0,1,12,4,2,1,6,0,1,13,21,7,0,7,24,0,37,14,4,1,0,0,2,0,58000,5,0,52,0,13,10.75,10.75,0,1
733898,0,4,462,0,1,7,4,6,1,6,0,1,17,23,7,1,4,24,0,70,9,8,1,1400,0,2,0,7000,14.5,0,22,0,9,10.75,10.75,1,0
305214,4,2,602,0,1,7,1,5,21,6,0,0,7,20,7,1,4,46,0,37,14,3,0,1400,0,2,1,8000,44,0,17,1,14,11,11,1,0
